,root1_en,root1_id,root2_en,root2_id,root3_en,root3_id,nested_name
189,Seoul,2297418,Jongno-gu,2419946,Muak-dong,3883983,"Muak-dong , Jongno-gu , Seoul , Korea"
190,Seoul,2297418,Jongno-gu,2419946,Gyonam-dong,3883982,"Gyonam-dong , Jongno-gu , Seoul , Korea"
191,Seoul,2297418,Jongno-gu,2419946,Sajik-dong,3883985,"Sajik-dong , Jongno-gu , Seoul , Korea"
192,Seoul,2297418,Jongno-gu,2419946,Gahoe-dong,3883981,"Gahoe-dong , Jongno-gu , Seoul , Korea"
193,Seoul,2297418,Jongno-gu,2419946,Jongno 1·2·3·4(ilisamsa)-ga-dong,3883995,"Jongno 1·2·3·4(ilisamsa)-ga-dong , Jongno-gu , Seoul , Korea"
194,Seoul,2297418,Jongno-gu,2419946,Jongno 5·6(oryuk)-ga-dong,3883996,"Jongno 5·6(oryuk)-ga-dong , Jongno-gu , Seoul , Korea"
195,Seoul,2297418,Jongno-gu,2419946,Ihwa-dong,3883987,"Ihwa-dong , Jongno-gu , Seoul , Korea"
196,Seoul,2297418,Jongno-gu,2419946,Hyehwa-dong,8243591,"Hyehwa-dong , Jongno-gu , Seoul , Korea"
197,Seoul,2297418,Jongno-gu,2419946,Changsin 1(il)-dong,9623459,"Changsin 1(il)-dong , Jongno-gu , Seoul , Korea"
198,Seoul,2297418,Jongno-gu,2419946,Changsin 3(sam)-dong,3883998,"Changsin 3(sam)-dong , Jongno-gu , Seoul , Korea"
199,Seoul,2297418,Jongno-gu,2419946,Changsin 2(i)-dong,3883999,"Changsin 2(i)-dong , Jongno-gu , Seoul , Korea"
200,Seoul,2297418,Jongno-gu,2419946,Sungin 1(il)-dong,3883993,"Sungin 1(il)-dong , Jongno-gu , Seoul , Korea"
201,Seoul,2297418,Jongno-gu,2419946,Sungin 2(i)-dong,3883994,"Sungin 2(i)-dong , Jongno-gu , Seoul , Korea"
202,Seoul,2297418,Jung-gu,2419947,Sindang 5(o)-dong,3884103,"Sindang 5(o)-dong , Jung-gu , Seoul , Korea"
203,Seoul,2297418,Jung-gu,2419947,Yaksu-dong,3884094,"Yaksu-dong , Jung-gu , Seoul , Korea"
204,Seoul,2297418,Jung-gu,2419947,Sogong-dong,3884092,"Sogong-dong , Jung-gu , Seoul , Korea"
205,Seoul,2297418,Jung-gu,2419947,Sindang-dong,3884093,"Sindang-dong , Jung-gu , Seoul , Korea"
206,Seoul,2297418,Jung-gu,2419947,Pil-dong,3884099,"Pil-dong , Jung-gu , Seoul , Korea"
207,Seoul,2297418,Jung-gu,2419947,Myeong-dong,3884091,"Myeong-dong , Jung-gu , Seoul , Korea"
208,Seoul,2297418,Jung-gu,2419947,Jungnim-dong,3884097,"Jungnim-dong , Jung-gu , Seoul , Korea"
209,Seoul,2297418,Jung-gu,2419947,Jangchung-dong,3884096,"Jangchung-dong , Jung-gu , Seoul , Korea"
210,Seoul,2297418,Jung-gu,2419947,Hwanghak-dong,3884100,"Hwanghak-dong , Jung-gu , Seoul , Korea"
211,Seoul,2297418,Jung-gu,2419947,Hoehyeon-dong,3884101,"Hoehyeon-dong , Jung-gu , Seoul , Korea"
212,Seoul,2297418,Jung-gu,2419947,Gwanghui-dong,3884088,"Gwanghui-dong , Jung-gu , Seoul , Korea"
213,Seoul,2297418,Jung-gu,2419947,Euljiro-dong,3884095,"Euljiro-dong , Jung-gu , Seoul , Korea"
214,Seoul,2297418,Jung-gu,2419947,Donghwa-dong,3884090,"Donghwa-dong , Jung-gu , Seoul , Korea"
215,Seoul,2297418,Jung-gu,2419947,Dasan-dong,3884089,"Dasan-dong , Jung-gu , Seoul , Korea"
216,Seoul,2297418,Jung-gu,2419947,Cheonggu-dong,3884098,"Cheonggu-dong , Jung-gu , Seoul , Korea"
217,Seoul,2297418,Yongsan-gu,2419955,Yongmun-dong,3884157,"Yongmun-dong , Yongsan-gu , Seoul , Korea"
218,Seoul,2297418,Yongsan-gu,2419955,Wonhyoro 1(il)-dong,3884159,"Wonhyoro 1(il)-dong , Yongsan-gu , Seoul , Korea"
219,Seoul,2297418,Yongsan-gu,2419955,Seobinggo-dong,3884156,"Seobinggo-dong , Yongsan-gu , Seoul , Korea"
220,Seoul,2297418,Yongsan-gu,2419955,Namyeong-dong,3884154,"Namyeong-dong , Yongsan-gu , Seoul , Korea"
221,Seoul,2297418,Yongsan-gu,2419955,Itaewon-dong,3884161,"Itaewon-dong , Yongsan-gu , Seoul , Korea"
222,Seoul,2297418,Yongsan-gu,2419955,Ichon-dong,3884160,"Ichon-dong , Yongsan-gu , Seoul , Korea"
223,Seoul,2297418,Yongsan-gu,2419955,Hyochang-dong,3884166,"Hyochang-dong , Yongsan-gu , Seoul , Korea"
224,Seoul,2297418,Yongsan-gu,2419955,Huam-dong,3884167,"Huam-dong , Yongsan-gu , Seoul , Korea"
225,Seoul,2297418,Yongsan-gu,2419955,Hannam-dong,3884164,"Hannam-dong , Yongsan-gu , Seoul , Korea"
226,Seoul,2297418,Yongsan-gu,2419955,Hangangno-dong,3884163,"Hangangno-dong , Yongsan-gu , Seoul , Korea"
227,Seoul,2297418,Yongsan-gu,2419955,Cheongpa-dong,3884162,"Cheongpa-dong , Yongsan-gu , Seoul , Korea"
228,Seoul,2297418,Yongsan-gu,2419955,Bogwang-dong,3884155,"Bogwang-dong , Yongsan-gu , Seoul , Korea"
229,Seoul,2297418,Seongdong-gu,2419953,WangsimniDoseon-dong,3882081,"WangsimniDoseon-dong , Seongdong-gu , Seoul , Korea"
230,Seoul,2297418,Seongdong-gu,2419953,Wangsimni 2(i)-dong,3882080,"Wangsimni 2(i)-dong , Seongdong-gu , Seoul , Korea"
231,Seoul,2297418,Seongdong-gu,2419953,Majang-dong,3882064,"Majang-dong , Seongdong-gu , Seoul , Korea"
232,Seoul,2297418,Seongdong-gu,2419953,Sageun-dong,3882065,"Sageun-dong , Seongdong-gu , Seoul , Korea"
233,Seoul,2297418,Seongdong-gu,2419953,Haengdang 1(il)-dong,3882082,"Haengdang 1(il)-dong , Seongdong-gu , Seoul , Korea"
234,Seoul,2297418,Seongdong-gu,2419953,Haengdang 2(i)-dong,3882083,"Haengdang 2(i)-dong , Seongdong-gu , Seoul , Korea"
235,Seoul,2297418,Seongdong-gu,2419953,Eungbong-dong,3882071,"Eungbong-dong , Seongdong-gu , Seoul , Korea"
236,Seoul,2297418,Seongdong-gu,2419953,Geumho 1(il)-ga-dong,3882074,"Geumho 1(il)-ga-dong , Seongdong-gu , Seoul , Korea"
237,Seoul,2297418,Seongdong-gu,2419953,Geumho 2·3(i·sam)-ga-dong,3882075,"Geumho 2·3(i·sam)-ga-dong , Seongdong-gu , Seoul , Korea"
238,Seoul,2297418,Seongdong-gu,2419953,Geumho 4(sa)-ga-dong,3882076,"Geumho 4(sa)-ga-dong , Seongdong-gu , Seoul , Korea"
239,Seoul,2297418,Seongdong-gu,2419953,Oksu-dong,3882068,"Oksu-dong , Seongdong-gu , Seoul , Korea"
240,Seoul,2297418,Seongdong-gu,2419953,Seongsu 1(il)-ga 1(il)-dong,3882077,"Seongsu 1(il)-ga 1(il)-dong , Seongdong-gu , Seoul , Korea"
241,Seoul,2297418,Seongdong-gu,2419953,Seongsu 2(i)-ga 1(il)-dong,3882078,"Seongsu 2(i)-ga 1(il)-dong , Seongdong-gu , Seoul , Korea"
242,Seoul,2297418,Seongdong-gu,2419953,Seongsu 2(i)-ga 3(sam)-dong,3882079,"Seongsu 2(i)-ga 3(sam)-dong , Seongdong-gu , Seoul , Korea"
243,Seoul,2297418,Seongdong-gu,2419953,Seongsu 1(il)-ga 1(il)-dong,3882073,"Seongsu 1(il)-ga 1(il)-dong , Seongdong-gu , Seoul , Korea"
244,Seoul,2297418,Seongdong-gu,2419953,Songjeong-dong,3882067,"Songjeong-dong , Seongdong-gu , Seoul , Korea"
245,Seoul,2297418,Seongdong-gu,2419953,Yongdap-dong,3882070,"Yongdap-dong , Seongdong-gu , Seoul , Korea"
246,Seoul,2297418,Dongdaemun-gu,2419941,Imun 1(il)-dong,3882170,"Imun 1(il)-dong , Dongdaemun-gu , Seoul , Korea"
247,Seoul,2297418,Dongdaemun-gu,2419941,Imun 2(i)-dong,3882171,"Imun 2(i)-dong , Dongdaemun-gu , Seoul , Korea"
248,Seoul,2297418,Dongdaemun-gu,2419941,Hwigyeong 1(il)-dong,3882176,"Hwigyeong 1(il)-dong , Dongdaemun-gu , Seoul , Korea"
249,Seoul,2297418,Dongdaemun-gu,2419941,Hwigyeong 2(i)-dong,3882177,"Hwigyeong 2(i)-dong , Dongdaemun-gu , Seoul , Korea"
250,Seoul,2297418,Dongdaemun-gu,2419941,Hoegi-dong,3882166,"Hoegi-dong , Dongdaemun-gu , Seoul , Korea"
251,Seoul,2297418,Dongdaemun-gu,2419941,Cheongnyangni-dong,3882165,"Cheongnyangni-dong , Dongdaemun-gu , Seoul , Korea"
252,Seoul,2297418,Dongdaemun-gu,2419941,Jangan 1(il)-dong,3882172,"Jangan 1(il)-dong , Dongdaemun-gu , Seoul , Korea"
253,Seoul,2297418,Dongdaemun-gu,2419941,Jangan 2(i)-dong,3882173,"Jangan 2(i)-dong , Dongdaemun-gu , Seoul , Korea"
254,Seoul,2297418,Dongdaemun-gu,2419941,Dapsimni 1(il)-dong,3882168,"Dapsimni 1(il)-dong , Dongdaemun-gu , Seoul , Korea"
255,Seoul,2297418,Dongdaemun-gu,2419941,Dapsimni 2(i)-dong,3882169,"Dapsimni 2(i)-dong , Dongdaemun-gu , Seoul , Korea"
256,Seoul,2297418,Dongdaemun-gu,2419941,Jeonnong 1(il)-dong,3882174,"Jeonnong 1(il)-dong , Dongdaemun-gu , Seoul , Korea"
257,Seoul,2297418,Dongdaemun-gu,2419941,Jeonnong 2(i)-dong,3882175,"Jeonnong 2(i)-dong , Dongdaemun-gu , Seoul , Korea"
258,Seoul,2297418,Dongdaemun-gu,2419941,Jegi-dong,3882164,"Jegi-dong , Dongdaemun-gu , Seoul , Korea"
259,Seoul,2297418,Dongdaemun-gu,2419941,Yongsin-dong,3882160,"Yongsin-dong , Dongdaemun-gu , Seoul , Korea"
260,Seoul,2297418,Seongbuk-gu,2419952,Seongbuk-dong,3883193,"Seongbuk-dong , Seongbuk-gu , Seoul , Korea"
261,Seoul,2297418,Seongbuk-gu,2419952,Samseon-dong,3883191,"Samseon-dong , Seongbuk-gu , Seoul , Korea"
262,Seoul,2297418,Seongbuk-gu,2419952,Dongseon-dong,3883189,"Dongseon-dong , Seongbuk-gu , Seoul , Korea"
263,Seoul,2297418,Seongbuk-gu,2419952,Donam 1(il)-dong,3883201,"Donam 1(il)-dong , Seongbuk-gu , Seoul , Korea"
264,Seoul,2297418,Seongbuk-gu,2419952,Donam 2(i)-dong,3883202,"Donam 2(i)-dong , Seongbuk-gu , Seoul , Korea"
265,Seoul,2297418,Seongbuk-gu,2419952,Anam-dong,3883194,"Anam-dong , Seongbuk-gu , Seoul , Korea"
266,Seoul,2297418,Seongbuk-gu,2419952,Bomun-dong,3883190,"Bomun-dong , Seongbuk-gu , Seoul , Korea"
267,Seoul,2297418,Seongbuk-gu,2419952,Jeongneung 1(il)-dong,3883208,"Jeongneung 1(il)-dong , Seongbuk-gu , Seoul , Korea"
268,Seoul,2297418,Seongbuk-gu,2419952,Jeongneung 2(i)-dong,3883209,"Jeongneung 2(i)-dong , Seongbuk-gu , Seoul , Korea"
269,Seoul,2297418,Seongbuk-gu,2419952,Jeongneung 3(sam)-dong,3883210,"Jeongneung 3(sam)-dong , Seongbuk-gu , Seoul , Korea"
270,Seoul,2297418,Seongbuk-gu,2419952,Jeongneung 4(sa)-dong,3883211,"Jeongneung 4(sa)-dong , Seongbuk-gu , Seoul , Korea"
271,Seoul,2297418,Seongbuk-gu,2419952,Gireum 1(il)-dong,3883187,"Gireum 1(il)-dong , Seongbuk-gu , Seoul , Korea"
272,Seoul,2297418,Seongbuk-gu,2419952,Gireum 2(i)-dong,3883200,"Gireum 2(i)-dong , Seongbuk-gu , Seoul , Korea"
273,Seoul,2297418,Seongbuk-gu,2419952,Jongam-dong,3883198,"Jongam-dong , Seongbuk-gu , Seoul , Korea"
274,Seoul,2297418,Seongbuk-gu,2419952,Wolgok 1(il)-dong,3883203,"Wolgok 1(il)-dong , Seongbuk-gu , Seoul , Korea"
275,Seoul,2297418,Seongbuk-gu,2419952,Wolgok 2(i)-dong,3883204,"Wolgok 2(i)-dong , Seongbuk-gu , Seoul , Korea"
276,Seoul,2297418,Seongbuk-gu,2419952,Jangwi 1(il)-dong,3883205,"Jangwi 1(il)-dong , Seongbuk-gu , Seoul , Korea"
277,Seoul,2297418,Seongbuk-gu,2419952,Jangwi 2(i)-dong,3883206,"Jangwi 2(i)-dong , Seongbuk-gu , Seoul , Korea"
278,Seoul,2297418,Seongbuk-gu,2419952,Jangwi 3(sam)-dong,3883207,"Jangwi 3(sam)-dong , Seongbuk-gu , Seoul , Korea"
279,Seoul,2297418,Seongbuk-gu,2419952,Seokgwan-dong,3883192,"Seokgwan-dong , Seongbuk-gu , Seoul , Korea"
280,Seoul,2297418,Gangbuk-gu,2419943,Samyang-dong,3883112,"Samyang-dong , Gangbuk-gu , Seoul , Korea"
281,Seoul,2297418,Gangbuk-gu,2419943,Mia-dong,3883107,"Mia-dong , Gangbuk-gu , Seoul , Korea"
282,Seoul,2297418,Gangbuk-gu,2419943,Songjung-dong,3883113,"Songjung-dong , Gangbuk-gu , Seoul , Korea"
283,Seoul,2297418,Gangbuk-gu,2419943,Songcheon-dong,3883114,"Songcheon-dong , Gangbuk-gu , Seoul , Korea"
284,Seoul,2297418,Gangbuk-gu,2419943,Samgaksan-dong,3883111,"Samgaksan-dong , Gangbuk-gu , Seoul , Korea"
285,Seoul,2297418,Gangbuk-gu,2419943,Beon 1(il)-dong,3883108,"Beon 1(il)-dong , Gangbuk-gu , Seoul , Korea"
286,Seoul,2297418,Gangbuk-gu,2419943,Beon 2(i)-dong,3883109,"Beon 2(i)-dong , Gangbuk-gu , Seoul , Korea"
287,Seoul,2297418,Gangbuk-gu,2419943,Beon 3(sam)-dong,3883110,"Beon 3(sam)-dong , Gangbuk-gu , Seoul , Korea"
288,Seoul,2297418,Gangbuk-gu,2419943,Suyu 1(il)-dong,8874359,"Suyu 1(il)-dong , Gangbuk-gu , Seoul , Korea"
289,Seoul,2297418,Gangbuk-gu,2419943,Suyu 2(i)-dong,3883115,"Suyu 2(i)-dong , Gangbuk-gu , Seoul , Korea"
290,Seoul,2297418,Gangbuk-gu,2419943,Suyu 3(sam)-dong,3883116,"Suyu 3(sam)-dong , Gangbuk-gu , Seoul , Korea"
291,Seoul,2297418,Gangbuk-gu,2419943,Ui-dong,3883106,"Ui-dong , Gangbuk-gu , Seoul , Korea"
292,Seoul,2297418,Gangbuk-gu,2419943,Insu-dong,3883117,"Insu-dong , Gangbuk-gu , Seoul , Korea"
293,Seoul,2297418,Dobong-gu,2419940,Dobong 1(il)-dong,3883058,"Dobong 1(il)-dong , Dobong-gu , Seoul , Korea"
294,Seoul,2297418,Dobong-gu,2419940,Dobong 2(i)-dong,3883059,"Dobong 2(i)-dong , Dobong-gu , Seoul , Korea"
295,Seoul,2297418,Dobong-gu,2419940,Banghak 1(il)-dong,3883060,"Banghak 1(il)-dong , Dobong-gu , Seoul , Korea"
296,Seoul,2297418,Dobong-gu,2419940,Banghak 2(i)-dong,3883061,"Banghak 2(i)-dong , Dobong-gu , Seoul , Korea"
297,Seoul,2297418,Dobong-gu,2419940,Banghak 3(sam)-dong,3883062,"Banghak 3(sam)-dong , Dobong-gu , Seoul , Korea"
298,Seoul,2297418,Dobong-gu,2419940,Ssangmun 1(il)-dong,3883063,"Ssangmun 1(il)-dong , Dobong-gu , Seoul , Korea"
299,Seoul,2297418,Dobong-gu,2419940,Ssangmun 2(i)-dong,3883064,"Ssangmun 2(i)-dong , Dobong-gu , Seoul , Korea"
300,Seoul,2297418,Dobong-gu,2419940,Ssangmun 3(sam)-dong,3883065,"Ssangmun 3(sam)-dong , Dobong-gu , Seoul , Korea"
301,Seoul,2297418,Dobong-gu,2419940,Ssangmun 4(sa)-dong,3883066,"Ssangmun 4(sa)-dong , Dobong-gu , Seoul , Korea"
302,Seoul,2297418,Dobong-gu,2419940,Chang 1(il)-dong,3883067,"Chang 1(il)-dong , Dobong-gu , Seoul , Korea"
303,Seoul,2297418,Dobong-gu,2419940,Chang 2(i)-dong,3883068,"Chang 2(i)-dong , Dobong-gu , Seoul , Korea"
304,Seoul,2297418,Dobong-gu,2419940,Chang 3(sam)-dong,3883069,"Chang 3(sam)-dong , Dobong-gu , Seoul , Korea"
305,Seoul,2297418,Dobong-gu,2419940,Chang 4(sa)-dong,3883070,"Chang 4(sa)-dong , Dobong-gu , Seoul , Korea"
306,Seoul,2297418,Dobong-gu,2419940,Chang 5(o)-dong,3883071,"Chang 5(o)-dong , Dobong-gu , Seoul , Korea"
307,Seoul,2297418,Nowon-gu,2419950,Wolgye 1(il)-dong,3882987,"Wolgye 1(il)-dong , Nowon-gu , Seoul , Korea"
308,Seoul,2297418,Nowon-gu,2419950,Wolgye 2(i)-dong,3882988,"Wolgye 2(i)-dong , Nowon-gu , Seoul , Korea"
309,Seoul,2297418,Nowon-gu,2419950,Wolgye 3(sam)-dong,3882989,"Wolgye 3(sam)-dong , Nowon-gu , Seoul , Korea"
310,Seoul,2297418,Nowon-gu,2419950,Gongneung 1(il)-dong,3882977,"Gongneung 1(il)-dong , Nowon-gu , Seoul , Korea"
311,Seoul,2297418,Nowon-gu,2419950,Gongneung 2(i)-dong,3882978,"Gongneung 2(i)-dong , Nowon-gu , Seoul , Korea"
312,Seoul,2297418,Nowon-gu,2419950,Hagye 1(il)-dong,3882994,"Hagye 1(il)-dong , Nowon-gu , Seoul , Korea"
313,Seoul,2297418,Nowon-gu,2419950,Hagye 2(i)-dong,3882995,"Hagye 2(i)-dong , Nowon-gu , Seoul , Korea"
314,Seoul,2297418,Nowon-gu,2419950,Junggyebon-dong,3882993,"Junggyebon-dong , Nowon-gu , Seoul , Korea"
315,Seoul,2297418,Nowon-gu,2419950,Junggye 1(il)-dong,3882990,"Junggye 1(il)-dong , Nowon-gu , Seoul , Korea"
316,Seoul,2297418,Nowon-gu,2419950,Junggye 2·3(i·sam)-dong,3882991,"Junggye 2·3(i·sam)-dong , Nowon-gu , Seoul , Korea"
317,Seoul,2297418,Nowon-gu,2419950,Junggye 4(sa)-dong,3882992,"Junggye 4(sa)-dong , Nowon-gu , Seoul , Korea"
318,Seoul,2297418,Nowon-gu,2419950,Sanggye 1(il)-dong,3882980,"Sanggye 1(il)-dong , Nowon-gu , Seoul , Korea"
319,Seoul,2297418,Nowon-gu,2419950,Sanggye 2(i)-dong,3882982,"Sanggye 2(i)-dong , Nowon-gu , Seoul , Korea"
320,Seoul,2297418,Nowon-gu,2419950,Sanggye 3·4(sam·sa)-dong,9626656,"Sanggye 3·4(sam·sa)-dong , Nowon-gu , Seoul , Korea"
321,Seoul,2297418,Nowon-gu,2419950,Sanggye 5(o)-dong,3882983,"Sanggye 5(o)-dong , Nowon-gu , Seoul , Korea"
322,Seoul,2297418,Nowon-gu,2419950,Sanggye 6·7(yuk·chil)-dong,3882984,"Sanggye 6·7(yuk·chil)-dong , Nowon-gu , Seoul , Korea"
323,Seoul,2297418,Nowon-gu,2419950,Sanggye 8(pal)-dong,3882985,"Sanggye 8(pal)-dong , Nowon-gu , Seoul , Korea"
324,Seoul,2297418,Nowon-gu,2419950,Sanggye 9(gu)-dong,3882986,"Sanggye 9(gu)-dong , Nowon-gu , Seoul , Korea"
325,Seoul,2297418,Nowon-gu,2419950,Sanggye 10(sip)-dong,3882979,"Sanggye 10(sip)-dong , Nowon-gu , Seoul , Korea"
326,Seoul,2297418,Jungnang-gu,2419948,Myeonmokbon-dong,3882929,"Myeonmokbon-dong , Jungnang-gu , Seoul , Korea"
327,Seoul,2297418,Jungnang-gu,2419948,Myeonmok 2(i)-dong,3882930,"Myeonmok 2(i)-dong , Jungnang-gu , Seoul , Korea"
328,Seoul,2297418,Jungnang-gu,2419948,Myeonmok 3·8(sam·pal)-dong,3882931,"Myeonmok 3·8(sam·pal)-dong , Jungnang-gu , Seoul , Korea"
329,Seoul,2297418,Jungnang-gu,2419948,Myeonmok 4(sa)-dong,3882932,"Myeonmok 4(sa)-dong , Jungnang-gu , Seoul , Korea"
330,Seoul,2297418,Jungnang-gu,2419948,Myeonmok 5(o)-dong,3882933,"Myeonmok 5(o)-dong , Jungnang-gu , Seoul , Korea"
331,Seoul,2297418,Jungnang-gu,2419948,Myeonmok 7(chil)-dong,3882934,"Myeonmok 7(chil)-dong , Jungnang-gu , Seoul , Korea"
332,Seoul,2297418,Jungnang-gu,2419948,Sangbong 1(il)-dong,9626632,"Sangbong 1(il)-dong , Jungnang-gu , Seoul , Korea"
333,Seoul,2297418,Jungnang-gu,2419948,Sangbong 2(i)-dong,3882938,"Sangbong 2(i)-dong , Jungnang-gu , Seoul , Korea"
334,Seoul,2297418,Jungnang-gu,2419948,Junghwa 1(il)-dong,3882941,"Junghwa 1(il)-dong , Jungnang-gu , Seoul , Korea"
335,Seoul,2297418,Jungnang-gu,2419948,Junghwa 2(i)-dong,3882942,"Junghwa 2(i)-dong , Jungnang-gu , Seoul , Korea"
336,Seoul,2297418,Jungnang-gu,2419948,Muk 1(il)-dong,3882935,"Muk 1(il)-dong , Jungnang-gu , Seoul , Korea"
337,Seoul,2297418,Jungnang-gu,2419948,Muk 2(i)-dong,3882936,"Muk 2(i)-dong , Jungnang-gu , Seoul , Korea"
338,Seoul,2297418,Jungnang-gu,2419948,Mangubon-dong,3882927,"Mangubon-dong , Jungnang-gu , Seoul , Korea"
339,Seoul,2297418,Jungnang-gu,2419948,Mangu 3(sam)-dong,3882928,"Mangu 3(sam)-dong , Jungnang-gu , Seoul , Korea"
340,Seoul,2297418,Jungnang-gu,2419948,Sinnae 1(il)-dong,3882939,"Sinnae 1(il)-dong , Jungnang-gu , Seoul , Korea"
341,Seoul,2297418,Jungnang-gu,2419948,Sinnae 2(i)-dong,3882940,"Sinnae 2(i)-dong , Jungnang-gu , Seoul , Korea"
342,Seoul,2297418,Gwangjin-gu,2419945,Junggok 1(il)-dong,3881573,"Junggok 1(il)-dong , Gwangjin-gu , Seoul , Korea"
343,Seoul,2297418,Gwangjin-gu,2419945,Junggok 2(i)-dong,3881574,"Junggok 2(i)-dong , Gwangjin-gu , Seoul , Korea"
344,Seoul,2297418,Gwangjin-gu,2419945,Junggok 3(sam)-dong,3881575,"Junggok 3(sam)-dong , Gwangjin-gu , Seoul , Korea"
345,Seoul,2297418,Gwangjin-gu,2419945,Junggok 4(sa)-dong,3881576,"Junggok 4(sa)-dong , Gwangjin-gu , Seoul , Korea"
346,Seoul,2297418,Gwangjin-gu,2419945,Jayang 1(il)-dong,3881569,"Jayang 1(il)-dong , Gwangjin-gu , Seoul , Korea"
347,Seoul,2297418,Gwangjin-gu,2419945,Jayang 2(i)-dong,3881570,"Jayang 2(i)-dong , Gwangjin-gu , Seoul , Korea"
348,Seoul,2297418,Gwangjin-gu,2419945,Jayang 3(sam)-dong,3881571,"Jayang 3(sam)-dong , Gwangjin-gu , Seoul , Korea"
349,Seoul,2297418,Gwangjin-gu,2419945,Jayang 4(sa)-dong,3881572,"Jayang 4(sa)-dong , Gwangjin-gu , Seoul , Korea"
350,Seoul,2297418,Gwangjin-gu,2419945,Hwayang-dong,3881565,"Hwayang-dong , Gwangjin-gu , Seoul , Korea"
351,Seoul,2297418,Gwangjin-gu,2419945,Guui 1(il)-dong,3881566,"Guui 1(il)-dong , Gwangjin-gu , Seoul , Korea"
352,Seoul,2297418,Gwangjin-gu,2419945,Guui 2(i)-dong,3881567,"Guui 2(i)-dong , Gwangjin-gu , Seoul , Korea"
353,Seoul,2297418,Gwangjin-gu,2419945,Guui 3(sam)-dong,3881568,"Guui 3(sam)-dong , Gwangjin-gu , Seoul , Korea"
354,Seoul,2297418,Gwangjin-gu,2419945,Gwangjang-dong,3881559,"Gwangjang-dong , Gwangjin-gu , Seoul , Korea"
355,Seoul,2297418,Gwangjin-gu,2419945,Gunja-dong,3881561,"Gunja-dong , Gwangjin-gu , Seoul , Korea"
356,Seoul,2297418,Gwangjin-gu,2419945,Neung-dong,3881562,"Neung-dong , Gwangjin-gu , Seoul , Korea"
357,Seoul,2297418,Gangdong-gu,2419944,Cheonho 3(sam)-dong,13735190,"Cheonho 3(sam)-dong , Gangdong-gu , Seoul , Korea"
358,Seoul,2297418,Gangdong-gu,2419944,Cheonho 2(i)-dong,13735191,"Cheonho 2(i)-dong , Gangdong-gu , Seoul , Korea"
359,Seoul,2297418,Gangdong-gu,2419944,Cheonho 1(il)-dong,13735192,"Cheonho 1(il)-dong , Gangdong-gu , Seoul , Korea"
360,Seoul,2297418,Gangdong-gu,2419944,Amsa 3(sam)-dong,13735193,"Amsa 3(sam)-dong , Gangdong-gu , Seoul , Korea"
361,Seoul,2297418,Gangdong-gu,2419944,Amsa 2(i)-dong,13735194,"Amsa 2(i)-dong , Gangdong-gu , Seoul , Korea"
362,Seoul,2297418,Gangdong-gu,2419944,Amsa 1(il)-dong,13735195,"Amsa 1(il)-dong , Gangdong-gu , Seoul , Korea"
363,Seoul,2297418,Gangdong-gu,2419944,Seongnae 3(sam)-dong,13735187,"Seongnae 3(sam)-dong , Gangdong-gu , Seoul , Korea"
364,Seoul,2297418,Gangdong-gu,2419944,Seongnae 2(i)-dong,13735188,"Seongnae 2(i)-dong , Gangdong-gu , Seoul , Korea"
365,Seoul,2297418,Gangdong-gu,2419944,Seongnae 1(il)-dong,13735189,"Seongnae 1(il)-dong , Gangdong-gu , Seoul , Korea"
366,Seoul,2297418,Gangdong-gu,2419944,Sangil 2(i)-dong,13735201,"Sangil 2(i)-dong , Gangdong-gu , Seoul , Korea"
367,Seoul,2297418,Gangdong-gu,2419944,Sangil 1(il)-dong,13735202,"Sangil 1(il)-dong , Gangdong-gu , Seoul , Korea"
368,Seoul,2297418,Gangdong-gu,2419944,Myeongil 2(i)-dong,13735197,"Myeongil 2(i)-dong , Gangdong-gu , Seoul , Korea"
369,Seoul,2297418,Gangdong-gu,2419944,Myeongil 1(il)-dong,13735198,"Myeongil 1(il)-dong , Gangdong-gu , Seoul , Korea"
370,Seoul,2297418,Gangdong-gu,2419944,Dunchon 2(i)-dong,13735185,"Dunchon 2(i)-dong , Gangdong-gu , Seoul , Korea"
371,Seoul,2297418,Gangdong-gu,2419944,Dunchon 1(il)-dong,13735186,"Dunchon 1(il)-dong , Gangdong-gu , Seoul , Korea"
372,Seoul,2297418,Gangdong-gu,2419944,Gil-dong,13735196,"Gil-dong , Gangdong-gu , Seoul , Korea"
373,Seoul,2297418,Gangdong-gu,2419944,Godeok 2(i)-dong,13735199,"Godeok 2(i)-dong , Gangdong-gu , Seoul , Korea"
374,Seoul,2297418,Gangdong-gu,2419944,Godeok 1(il)-dong,13735200,"Godeok 1(il)-dong , Gangdong-gu , Seoul , Korea"
375,Seoul,2297418,Gangdong-gu,2419944,Gangil-dong,8885026,"Gangil-dong , Gangdong-gu , Seoul , Korea"
376,Seoul,2297418,Songpa-gu,2419954,Pungnap 1(il)-dong,3880801,"Pungnap 1(il)-dong , Songpa-gu , Seoul , Korea"
377,Seoul,2297418,Songpa-gu,2419954,Geoyeo 1(il)-dong,3880785,"Geoyeo 1(il)-dong , Songpa-gu , Seoul , Korea"
378,Seoul,2297418,Songpa-gu,2419954,Geoyeo 2(i)-dong,3880786,"Geoyeo 2(i)-dong , Songpa-gu , Seoul , Korea"
